PV1READ,Female,ESCS,METASUM,PERFEED,HOMEPOS,ADAPTIVITY,TEACHINT,ICTRES,JOYREAD,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,SWBP,MASTGOAL,BELONG,SCREADCOMP,SCREADDIFF,PISADIFF
602.954,Male,-2.2628,-0.18,2.0165,-1.4757,2.0073,1.8245,-0.3918,-0.2704,0.4667,-0.4112,1.8164,-0.687,-0.5928,1.8524,0.6818,0.1222,-1.8876,-0.8863
507.567,Female,-1.6494,-1.72,-0.99,-2.2176,-1.4494,-2.2177,-1.187,-2.7114,0.0281,2.0054,-0.6545,1.8905,-1.3186,1.8524,-1.4243,1.0657,0.0755,-1.272
435.206,Female,-0.3307,0.98,2.0165,-0.0546,1.323,1.8245,1.2943,-0.2204,1.0844,-1.3898,1.8164,-0.687,1.2386,1.8524,-0.3184,-0.825,2.101,1.6524
447.67,Male,-0.8556,-0.18,1.251,-0.0782,0.4572,0.1744,-0.3918,0.2694,1.0844,2.0054,-0.1015,-1.4869,0.5012,-1.3162,2.7249,0.1222,-0.0697,0.2705
453.674,Female,-2.3878,-0.95,0.5121,-1.4586,0.4572,0.1744,-1.8141,0.5385,1.0844,0.992,-1.3692,0.8794,-1.2568,1.4751,-1.2565,0.1222,1.2421,0.2705
386.523,Male,-1.3296,-0.18,-0.9181,-0.9806,-0.5786,-0.8965,-0.6231,-0.7261,-0.6583,-0.2661,-0.1015,0.1097,0.1038,-0.094,-0.0553,-0.849,0.795,-1.272
336.835,Female,-1.0344,-1.72,-1.6391,-0.5005,-2.2652,1.8245,-0.3918,0.1851,1.0844,2.0054,1.8164,1.8905,0.1869,1.8524,-0.1769,-0.4419,0.409,1.6524
482.306,Female,-0.27,-0.57,1.0179,-0.0434,0.836,0.5665,-0.1536,0.0995,1.0844,0.1956,-0.1015,0.4637,0.1869,1.8524,-0.3184,0.1222,0.795,0.2705
396.377,Female,-3.2493,-1.72,-0.3253,-2.6701,-0.5786,0.1744,-1.8141,-0.4556,-1.1664,-0.6888,-0.6545,0.1097,-0.5928,-0.4347,-0.4509,-1.0985,-0.0697,0.8232
456.155,Male,-4.0953,-1.72,2.0165,-4.324,2.0073,1.0307,-2.3112,-0.1042,1.0844,2.0054,1.8164,0.176,-0.5928,1.8524,-0.3389,0.1222,0.409,0.5206
265.893,Female,-0.547,-0.95,-0.3253,0.6308,-0.5786,0.1744,0.2111,0.0552,1.0844,0.1956,-0.1015,-0.0288,-0.5928,1.8524,0.1353,0.1222,0.409,-0.2888
472.377,Female,1.222,0.21,0.7743,3.0178,0.836,0.1744,3.601,0.0995,1.0844,2.0054,-0.1015,0.4637,-0.5928,0.8347,-0.6913,0.6994,0.795,0.2705
393.444,Male,-2.6034,-1.72,1.1225,-0.7986,-0.1716,1.8245,-0.112,2.6131,1.0844,0.4978,1.8164,1.8905,1.2386,1.8524,0.705,0.8214,0.1856,0.5206
470.688,Female,-1.5038,-1.34,-1.6391,-1.0054,-1.0504,-0.8547,0.333,-0.7215,1.0844,-0.8014,-1.1187,0.8794,-1.1176,1.8524,-1.2719,-2.4403,1.6792,1.6524
375.26,Male,-1.1487,-1.72,-0.99,0.3329,-0.5786,-0.2934,-0.349,-0.4556,-0.6583,0.1956,-0.1015,-0.3799,-1.1889,-1.3162,-0.8575,0.1222,0.409,1.6524
342.316,Male,-0.2503,-0.95,0.2012,1.2446,-0.119670533,0.1744,0.9356,0.2179,0.4667,0.1956,-0.1015,0.4637,-1.566,0.5761,-0.7764,0.1222,1.2421,0.8232
275.726,Male,-0.8922,-0.18,0.8163,-0.7632,-0.5786,0.1744,0.0895,-0.4556,-0.6583,0.1956,-0.1015,-0.3799,-0.5928,1.8524,0.9517,-0.849,0.5082,1.6524
616.413,Female,0.8582,1.36,-1.6391,1.3029,-1.0467,-1.7468,1.2943,0.0127,0.4626,-0.2047,0.487,1.8905,-0.5928,-0.5589,-1.6172,0.1222,-0.524,-1.272
528.329,Male,-0.4099,-1.72,-0.3253,-0.2699,0.937,-0.2934,1.2943,0.1984,-1.1507,0.7262,-0.1015,-0.687,-0.5928,-2.5252,-0.5328,1.2374,-1.8876,-1.272
454.804,Female,-1.214,-0.18,0.7743,0.1164,2.0073,1.8245,0.0895,1.7916,1.0844,-0.9792,1.8164,0.4637,1.2386,1.8524,-0.3184,1.8839,-1.8876,-1.272
565.738,Male,-2.171,-1.72,-0.6555,-0.9135,-1.4537,-1.0615,-0.3918,-0.7553,-0.6583,0.1956,-1.3692,-1.8939,-0.5928,-1.0266,-0.3184,0.1222,-0.0697,0.2705
398.19,Male,-1.708,-0.18,0.7743,-1.8006,-0.5786,-0.4141,-0.94,0.4627,1.0844,2.0054,1.8164,0.8207,-1.69,1.8524,-1.27,-0.825,1.2421,0.2705
318.371,Male,-2.1718,1.36,1.5844,-0.9383,2.0073,0.9684,-0.3918,-0.2087,1.0844,0.6314,0.1187,-1.1597,1.2386,0.5761,0.6818,0.1222,0.439,-1.272
486.667,Male,-2.5824,-1.34,-0.3253,-1.5465,-1.0504,0.1744,-1.2275,-0.6278,-0.6583,-2.345,1.8164,-1.4242,1.2386,0.5761,-0.7362,-1.0985,0.8812,1.6524
604.517,Male,0.7703,0.59,-0.7784,-0.0461,-0.9246,1.3209,-0.3629,-1.4526,1.0844,1.1811,1.8164,-1.8939,0.1869,0.4449,-0.6875,-1.0753,0.9065,1.8027
491.831,Female,-2.3314,0.21,0.7743,-0.3558,-0.2644,0.1744,-0.3918,0.3568,0.0083,1.1811,-0.6545,1.1911,-1.6203,0.5761,-0.9836,-0.4089,0.409,1.0453
496.384,Female,-0.7073,-1.72,2.0165,-0.8526,2.0073,1.8245,-0.5742,-1.9715,1.0844,0.1956,-0.1015,1.8905,-1.566,1.8524,-1.3277,-1.0985,1.2421,1.6524
521.895,Female,0.4381,-0.57,-0.3253,-0.525,-0.5786,0.1744,-0.3539,0.3171,-0.6117,-0.9792,-0.772,0.052,-1.1176,0.7181,-0.3595,-0.7391,-0.0697,0.2705
492.957,Male,-1.3928,0.21,-0.7784,-2.4955,-0.1716,0.9684,-1.7779,-0.2704,0.0083,-0.2047,0.0273,-0.9295,-0.5928,0.4317,-0.338,0.1222,0.409,0.8232
250.776,Male,-0.5386,-1.72,-0.3253,-0.9728,-0.5786,0.1744,-1.1562,0.1372,-0.6583,0.1956,-0.1015,0.4637,0.5012,1.8524,-0.5707,-0.4089,1.2421,1.6524
566.315,Female,-0.974,0.21,0.433,-1.5588,0.635,0.9278,-1.555,0.5572,0.443,0.6314,1.0596,-0.9295,-2.2895,1.8524,-1.4891,-0.4089,-0.0362,0.7192
301.944,Male,0.6053,0.59,1.5844,0.4755,0.937,1.3209,0.333,1.7513,-2.5375,0.571,0.487,1.1422,1.2386,0.3133,-1.2605,1.8839,1.2421,1.012532985
567.633,Female,0.1537,0.59,0.7743,-1.1969,-0.1687,0.1744,-1.7779,0.3586,-0.6583,0.1244,-0.772,-1.4869,0.1869,-0.094,0.3241,0.1222,-0.1817,0.2705
349.725,Male,-1.3685,-0.18,-1.256,-1.2902,-1.4537,-1.0348,0.135,-0.6714,1.0844,0.3709,-1.0827,-0.2459,-0.371589461,-1.3162,0.3241,0.677237017,-0.0697,1.0962
448.96,Male,0.9674,-1.72,1.0514,0.8918,-1.4494,0.658,0.8961,0.6005,-2.059,0.1956,-0.95743994,1.8905,1.2386,0.7335,-0.6624,-1.10540471,0.565278182,1.8027
369.774,Male,-0.211,-1.72,2.0165,-0.6647,-0.4708,0.8674,-0.3629,-0.7595,0.0281,0.7262,-0.1015,0.4637,0.7301,-0.5589,-1.0963,-0.4419,-0.0697,0.9672
426.641,Female,-0.4118,-0.57,-0.3253,-1.7615,-1.0504,-0.6079,-0.5742,-0.0006,1.0844,1.2643,0.5693,0.176,-0.0214,-0.4347,-1.0499,0.8214,0.409,0.166414067
499.221,Female,-1.4282,-0.57,-1.6391,-1.4542,-1.0504,-0.6413,-1.2275,-0.9223,0.4667,0.4352,1.1448,0.8794,0.1869,1.8524,-0.3184,-1.6796,1.9635,3.0064
365.54,Female,-0.8395,0.21,2.0165,-1.8739,-0.5786,-1.3953,-1.7779,-0.4081,1.0844,-0.6888,-0.1015,1.8905,-1.1889,0.5761,-0.6659,-0.7391,0.2744,-0.1632
401.028,Female,-0.075,-1.72,-0.3253,-0.0439,-0.5786,0.1744,0.333,0.1816,-1.4043,0.1956,-0.1015,0.4637,0.1869,0.5761,-0.9879,0.1222,-0.0697,0.9672
344.571,Male,0.6614,-1.72,0.7743,-0.0242,-0.5786,0.1744,-0.112,0.168,-0.6583,-0.9792,-1.3692,-0.3288,-0.5928,1.8524,-0.9879,-0.9937,0.409,-1.272
441.433,Female,0.1044,0.21,-0.6555,-0.2198,-1.4494,-0.2934,-0.6231,-0.2704,1.0844,0.7871,0.5693,0.052,0.1038,0.5761,-0.5707,-0.4089,0.409,0.2705
456.888,Male,-0.4667,0.21,0.7743,-1.5259,-0.1687,0.1744,-0.3205,-0.0872,0.4667,0.1956,-0.6545,-0.3009,0.1869,0.5761,0.6344,0.8214,0.5371,1.6524
356.077,Male,-0.544,-0.95,2.0165,-1.1691,2.0073,1.8245,-0.94,-1.793,1.082400887,-0.9792,-1.3692,0.052,-1.1889,-1.0266,-0.4745,-0.4089,0.409,0.2705
446.417,Female,0.9174,-1.72,-0.3253,1.0547,-0.5786,-1.0615,-0.118,0.3252,1.0844,-0.2047,-0.1015,0.052,-0.7871,1.8524,-0.4509,-0.4089,0.9065,1.2958
468.795,Female,0.3002,0.59,-0.0363,0.2892,-0.9282,-0.8687,-0.044,0.0127,-0.6583,-0.5707,-0.1015,-0.3799,0.1869,0.8347,-0.9111,0.1222,0.9065,0.2705
342.243,Female,-1.3776,0.21,1.5844,-1.1896,-0.1687,1.8245,-0.397,0.5211,1.0844,-0.0591,-0.1015,0.1097,1.2386,1.1969,0.1889,-0.7391,0.9065,1.1904
399.448,Male,0.2958,-0.254798889,1.251,-0.1891,-0.2644,-0.1381,0.2272,-1.0727,0.738114967,-0.334539158,-0.931963724,0.722562738,-0.647409925,-1.332459725,-0.147926885,-1.879210076,1.593776439,2.077576224
336.159,Male,-0.719,0.59,0.5984,-1.2706,0.1941,0.2984,-1.7779,-0.7595,0.443,0.2653,0.6291,-0.9295,0.1038,-0.5467,0.4458,0.1919,-0.524,0.5923
469.917,Female,-1.7207,0.59,2.0165,-1.0061,0.4572,0.1744,-1.187,0.0674,1.0844,-2.345,-2.7365,1.4083,1.2386,0.5761,-0.9879,-0.2787,-0.663,0.7192
485.878,Female,-0.9982,0.59,2.0165,-0.4789,0.937,0.5665,-0.8794,-0.8812,1.0844,0.7871,1.1448,-1.1858,1.2386,1.8524,-0.1769,0.8552,-0.524,0.5206
503.966,Male,-0.9789,0.21,0.7743,-0.6815,2.0073,0.1744,-0.1255,-0.4868,1.0844,2.0054,0.487,0.176,1.2386,0.5761,-0.9017,1.8839,-0.663,1.2826
629.737,Female,-1.6226,0.98,-1.1311,-1.1758,-0.6894,-0.2934,-0.0154,1.7513,1.0844,0.0113,1.8164,1.8905,1.2386,0.0006,-0.7814,1.2374,-1.8876,-1.272
473.795,Female,0.8008,-2.321651368,1.3514,0.251,0.4546,0.3687,-0.6231,-0.5419,-0.227877651,1.896927004,-0.976760865,-0.96495872,-1.708289479,-1.4165,-0.3519,-0.7391,0.9065,1.20496577
524.314,Female,-0.1969,-1.72,1.3514,-0.3183,2.0073,1.8245,0.5236,2.6131,1.0844,2.0054,1.8164,-0.3799,-0.5928,1.8524,-1.1206,1.8839,-1.1635,0.2705
548.92,Female,-0.775,0.98,-0.696,-1.3507,0.7368,0.9684,-1.1562,-1.3214,1.0844,-0.2047,0.7068,1.0109,-1.566,0.9842,-2.0836,0.4513,1.3688,1.9717
440.978,Male,-0.3432,-1.34,0.3993,-0.7982,-0.5754,1.8245,-1.0679,-1.0942,-1.1664,0.7871,1.8164,0.1097,-0.5928,-0.4347,0.0153,1.1971,-0.0362,-0.5536
541.607,Female,-0.6278,0.59,2.0165,-1.6495,0.7368,0.7222,-1.7779,-0.6896,0.4667,-0.6151,-1.6692,-0.1558,-1.9534,-0.5467,-1.1396,-0.7391,1.1604,1.2958
437.823,Female,0.4994,-0.57,0.5121,-0.3415,0.4572,-0.6413,0.0895,-1.0555,-2.5375,0.1956,0.1187,1.4083,-1.3186,1.8524,-0.1769,0.1222,0.439,0.7192
516.898,Male,-0.3309,-0.18,1.458,0.0128,2.0073,-1.725,1.0192,0.0127,-1.4024,1.2643,-0.1015,-0.7592,0.3385,-1.3162,-0.6843,-0.5485,1.137,0.2705
416.217,Female,-0.6418,-1.72,-0.3253,-0.7871,-0.5786,0.1744,-0.1536,-0.2704,-0.6583,0.571,-0.1015,0.4637,-0.5928,0.5761,-0.4687,0.1222,1.2421,1.6524
408.394,Female,-0.0871,0.59,-0.99,0.1986,2.0073,0.1744,0.6901,1.3468,1.0844,-0.0591,1.8164,-0.687,1.2386,1.8524,0.7979,0.8214,0.5082,0.7192
624.624,Male,0.8951,1.36,0.3993,-0.0623,-0.1687,0.9684,-0.6068,-0.8176,-0.6583,-0.2661,0.5693,-0.687,-0.5928,0.0337,-0.6913,-0.4089,0.3787,0.2705
358.195,Male,-0.4888,-0.95,-0.3253,0.6945,-0.5786,-0.2934,-0.1255,-0.9016,1.0844,0.7871,-0.1015,0.4637,-0.5928,-0.4347,0.0731,-0.5485,0.9065,-1.272
540.572,Female,-0.1134,1.36,-0.3253,-0.7814,0.1915,0.9684,-0.5742,2.6131,1.0844,-0.9792,0.5693,1.8905,0.1869,0.1123,-0.8548,0.1222,0.8207,0.2705
616.924,Female,1.0538,0.21,0.7743,0.5719,0.1915,0.1744,0.656,0.8418,1.0844,-0.2661,1.1448,0.4637,-0.5928,0.1123,-0.536,1.2374,-0.524,-0.6346
659.243,Male,0.9919,0.21,2.0165,0.9498,-0.474,-0.7972,-0.1536,-1.0555,1.0844,-0.5886,1.1448,-0.5722,0.7301,0.4683,-0.77,1.8839,-1.126,-1.272
672.295,Female,0.2544,0.98,0.7743,1.3685,0.836,0.9684,1.4174,1.5482,1.0844,0.1956,0.5693,0.052,-0.5928,0.9703,-1.1892,1.8839,-0.0697,0.2705
355.926,Male,0.1047,-0.95,-1.6391,-0.1555,-0.9282,-0.8261,0.0595,-0.4556,1.0844,0.1956,-0.1015,-0.2006,-1.8489,0.5761,-2.062,0.1222,0.409,-0.5536
571.305,Female,0.5368,0.98,2.0165,-0.9091,2.0073,1.8245,-0.6231,0.2694,-2.5375,-0.5707,-0.1015,0.1097,-0.5928,0.5761,-0.5707,1.2374,-0.524,0.2705
627.185,Male,-0.339,1.36,0.7743,-0.4173,0.4572,0.1744,-0.349,1.3468,-0.6583,-0.9792,-0.1015,-0.3799,-0.5928,-0.4347,-0.4415,1.2374,-0.524,-1.272
505.112,Female,-0.3281,-1.72,-0.3253,-0.4236,-0.5786,0.9888,0.0895,-0.2875,-0.6583,1.2643,0.9982,-0.687,0.1869,1.8524,-0.3184,-0.4419,-0.0697,-0.4021
422.156,Female,-0.7737,0.98,1.0514,-0.1795,0.5464,0.7429,0.099,-0.1042,1.0844,-0.733,-0.1015,-0.3799,0.1869,0.5761,-0.4509,0.1222,-0.0697,0.2705
422.012,Male,-1.2808,-1.72,2.0165,-1.1129,2.0073,0.9278,-0.94,-1.1538,1.0844,2.0054,-0.1015,0.4637,1.2386,1.4751,-0.3261,0.1222,0.8812,0.2705
353.559,Female,0.3959,0.59,-0.3253,-0.2328,-0.5786,-0.6734,0.3875,0.0127,0.0042,-2.345,-2.099,-1.4242,-1.8489,-1.3162,-1.2581,-0.4089,-0.524,0.2705
589.388,Male,-1.9662,-0.18,-1.6391,-2.7264,0.4599,-0.0543,-2.3112,1.1194,-1.6139,0.3709,-1.1187,1.0944,-0.5928,-1.3162,-0.0829,1.8839,-1.8876,-1.272
592.731,Male,1.1235,-0.18,1.1522,1.0468,-0.0791,1.3209,0.333,0.2359,1.0844,0.1956,1.1448,0.4637,-0.5928,-0.4347,1.4326,-0.4089,-0.524,-1.272
614.773,Male,0.8666,-0.57,-0.0363,0.7478,0.1915,0.636,0.0595,0.1834,-0.6583,0.1956,-0.772,-1.8939,-0.5928,-1.2329,-0.6659,0.1222,0.409,0.2705
604.445,Male,1.0281,-0.95,-0.3253,0.7481,-0.5786,0.7429,1.2943,-0.1738,1.0844,0.3709,-0.1015,0.8207,-1.566,0.2224,-1.0984,1.8839,0.409,-0.6451
593.575,Male,1.052,0.59,1.1225,0.5123,0.7368,1.8245,0.4006,-0.1542,1.0844,1.1811,0.6291,1.0944,0.5012,-0.5589,2.7249,1.8839,0.409,-1.272
404.809,Male,0.7164,0.21,-0.5551,0.4901,-0.5786,-0.5551,0.9144,-2.7114,1.0844,0.992,-0.0039,-1.059,0.7301,0.7181,0.9683,0.1222,0.9065,-1.272
634.566,Male,0.3957,0.59,-1.6391,-0.3439,0.1041,-0.5905,0.7693,-0.2087,-0.6583,-0.733,-1.3692,0.4637,-0.5928,-1.9222,-0.3184,0.1222,0.409,-1.272
295.759,Female,0.0835,-0.95,2.0165,0.3307,-0.5786,-0.6413,0.0895,-1.557,1.0844,0.1956,-0.1015,0.4637,1.2386,1.8524,-0.8632,-0.849,-0.1817,0.6091
511.144,Male,0.4726,-0.95,2.0165,0.9508,2.0073,1.2403,0.7063,0.0797,1.0844,2.0054,1.8164,-0.1748,1.2386,1.8524,1.4685,1.8839,-1.8876,0.2705
391.636,Male,-0.6774,0.21,0.9044,-1.7985,-0.4708,0.6797,-1.3654,-1.352,-1.1664,0.1956,-0.1015,-0.6133,0.1869,0.5761,-0.6913,-0.5485,1.6792,0.2705
477.46,Male,-0.1907,-1.34,0.5121,0.2789,0.1941,-2.2177,0.333,-0.4556,-0.6583,2.0054,1.8164,-0.687,-0.5928,-1.7101,-1.1923,0.1222,-0.0697,0.2705
651.86,Female,0.5328,0.98,1.0179,1.4005,0.836,0.5665,1.2243,1.1914,-0.6583,-0.9792,-0.1015,0.4637,-0.5928,-0.2151,-0.8575,1.2374,0.409,-0.4021
455.481,Female,-0.5054,-0.57,-0.8111,0.2629,-0.4708,-0.2368,0.3692,0.3795,0.4667,0.7871,0.5693,0.4637,-0.5928,-0.2151,-1.0013,-1.0985,2.7752,0.8232
632.712,Female,0.9786,1.36,0.7743,2.0418,0.4572,1.8245,1.8669,0.4086,1.0844,-0.2661,1.1448,-0.2006,1.2386,0.4317,0.9423,0.1222,-0.524,-1.272
510.83,Female,-0.4898,0.59,1.1225,-0.7238,2.0073,1.8245,-0.3629,0.638,-0.6583,0.1956,-0.1015,-0.687,0.3385,-0.4347,-0.5878,-0.7391,-0.0697,0.8232
403.457,Female,-0.6256,-1.72,1.5844,-0.4045,0.635,1.8245,-0.5742,-1.4526,-0.6583,-0.9372,-0.6545,1.8905,-2.4967,-0.4347,-2.0836,-0.4089,1.2421,1.6524
415.602,Male,0.9788,-1.72,2.0165,2.9452,0.8329,0.1744,1.8669,-0.2008,1.0844,2.0054,1.8164,1.8905,0.6502,1.8524,-1.2605,0.1222,1.2421,-0.6346
412.161,Male,1.0882,1.36,-1.023,0.1999,0.1915,0.9888,0.0079,-0.5262,1.0844,-2.345,1.1448,1.4083,1.2386,-0.5467,0.6344,0.1222,-1.8876,-1.272
433.344,Male,1.0339,-1.72,2.0165,0.8089,2.0073,0.1744,0.2111,0.1372,1.0844,0.1956,-0.1015,-0.2006,1.2386,0.5761,-0.445,0.1222,1.2421,3.0064
344.587,Male,0.4374,-0.57,2.0165,-0.7375,2.0073,-0.8687,0.0895,-0.4556,1.0844,0.1956,-0.6545,0.267300164,-0.5928,-0.4347,-0.852290984,-0.825,0.9065,1.1904
453.317,Male,1.2568,-0.57,0.7743,1.1015,-0.4708,-0.2934,2.6563,-0.3875,1.0844,0.1956,-1.37733069,0.025686459,0.7301,0.5761,0.5453,-0.4419,-0.0697,0.2705
486.289,Male,1.0716,-1.34,2.0165,2.1293,0.5464,0.7222,1.8669,-0.2388,1.0844,2.0054,1.8164,-0.3799,-0.5928,0.5761,2.7249,0.1222,-0.524,0.2705
583.489,Male,0.3597,1.36,2.0165,-0.7102,-0.1687,1.3209,-0.044,-0.301,0.4667,0.7871,0.5693,0.4637,-1.3186,0.2342,-0.9879,1.1971,-1.126,-0.6346
409.734,Male,0.4712,-1.72,-1.1311,-0.3756,-0.1687,-1.184,0.7833,0.638,-0.878559137,-0.6151,-1.3356,0.1097,1.2386,-1.2137,-1.0614,-0.7391,1.2421,0.9672
487.376,Male,0.6126,-1.72,-1.256,0.035,2.0073,-1.0615,0.2111,-2.7114,0.0281,2.0054,1.1448,0.4637,-1.1176,0.1123,2.7249,-0.849,0.3787,-1.272
426.919,Male,1.0175,-1.34,1.984352514,-0.4442,0.836,0.663509737,0.2097,-0.6146,1.0844,2.0054,1.8164,-1.482622295,-0.400032653,-0.4347,0.270084086,0.8552,-0.0362,0.2705
673.668,Male,0.7849,0.21,-0.3253,0.0262,0.1915,0.1744,0.3692,-0.9016,0.0281,0.1956,-0.1015,-0.4342,-0.5928,-1.526,-0.4415,-0.825,1.2421,0.8232
508.055,Male,-0.2388,0.21,0.5121,-0.3134,1.1853,-0.2934,-0.2532,-0.6146,-2.5375,1.2643,-0.1015,-0.0288,1.2386,0.1123,-0.3184,1.1971,0.409,0.2705
500.026,Male,0.5969,-1.72,0.299,-0.5005,0.1915,-0.2934,-0.1255,0.2179,-0.6117,1.1811,-0.6545,-0.2006,-0.5928,-2.5252,2.7249,0.8214,-0.524,0.2705
530.585,Male,-1.0299,-1.72,-0.6555,-1.3364,-0.5786,-1.0615,-0.8794,-1.2014,1.0844,-2.345,0.6291,-0.687,-1.1176,0.4317,-0.498,0.1222,-1.126,-0.4021
343.659,Male,0.1409,0.98,0.7743,-1.2273,-0.5786,-0.6413,-0.5662,-1.352,-0.6583,2.0054,-0.1015,0.1097,-0.5928,-0.4347,-1.1174,-0.4419,0.795,1.6524
563.467,Male,0.6507,1.218917276,0.7743,-0.0226,0.4572,0.1744,1.2943,-1.4526,1.0844,0.840332214,-0.1015,-0.13,1.2386,0.5761,0.6344,0.1222,0.409,0.2705
591.815,Male,1.3632,-1.72,0.2682,0.8497,0.1041,0.1744,1.8669,-0.0176,0.4667,0.1956,-0.1015,0.4637,0.1869,0.5761,-0.3184,0.1222,-0.0697,0.2705
564.75,Male,0.5915,0.21,2.0165,0.3804,0.4572,0.636,-0.044,-0.3253,-0.6583,1.2643,-0.1015,-0.9823,-0.5928,-0.2151,0.3018,0.1222,0.3787,0.2705
503.047,Male,0.7885,-1.72,2.0165,1.5401,2.0073,1.8245,2.6563,0.2641,1.0844,2.0054,1.8164,-0.9295,1.2386,1.8524,0.1108,1.8839,-1.8876,-1.272
539.235,Male,0.6562,0.118585495,0.575112842,0.2957,0.480746446,1.699042163,2.6563,-0.544407221,0.773971173,0.153945066,1.014913024,-1.8939,1.2386,1.199529848,0.230114291,-0.545283959,0.890873639,0.024004964
509.188,Male,-0.382684299,1.443799372,2.097563808,-0.077556972,0.228742094,0.888521858,0.183644487,-0.170063515,-0.273671349,1.644480363,0.633062831,0.211183889,-0.227807732,-0.29292395,-0.778445705,-0.718627686,0.674151427,0.392674164
505.729,Male,0.6145,-0.109096552,0.039247801,-0.1082,-0.267232109,1.31123192,-0.3827,-1.546570517,-1.207511771,1.590438278,0.498502563,0.359978276,-0.975788565,-1.679888303,-1.025944828,-0.0391208,0.64089722,0.483685212
418.492,Male,-0.6863,-0.203224698,2.128979495,-0.8923,0.676896878,-0.2934,-0.6231,-0.917,1.0844,2.0054,-0.1015,1.029243354,0.5012,0.1123,-0.87552802,-0.33626529,-0.453340144,0.7192
441.475,Male,0.2568,0.98,-0.1625,-0.5189,-0.2644,1.8245,0.3692,-2.7114,0.4667,1.002802441,1.141228913,-1.507808307,0.1869,0.312910954,0.658637965,-2.4403,0.0755,2.0692
562.18,Male,0.9807,0.59,0.7743,0.4493,2.0073,-0.2934,0.4949,0.1499,1.0844,0.1956,-0.1015,-0.4342,0.1869,-0.2151,-0.4509,-1.0985,0.795,0.2705
382.569,Male,-0.3645,-0.18,0.7743,-0.3795,2.0073,0.1744,-0.4985,-0.7413,0.0281,0.1956,-0.1015,-1.4242,1.2386,0.5761,0.6818,-0.7391,1.2421,0.2705
554.974,Male,-0.2811,-0.57,-0.6555,-0.32,0.4572,-0.2934,-0.2116,-0.3553,0.4667,0.1956,-0.1015,0.4637,-0.5928,0.5761,-0.3184,-0.7391,0.409,0.7192
423.503,Male,0.8155,0.59,-1.1311,0.6508,-0.0763,0.2984,0.3969,-1.0555,-0.6117,2.0054,1.8164,0.4637,0.4094,-1.4165,2.7249,1.8839,-0.6311,-0.7816
322.807,Male,-0.2381,-1.60523361,2.0165,-0.3716,1.858638652,1.8245,0.7063,-1.1538,1.0844,0.7262,1.8164,0.4637,0.1869,1.4751,2.7249,-0.9323,-0.0697,0.144865332
560.713,Male,-0.0672,0.59,-0.3253,0.6828,0.1915,1.8245,-0.044,0.4627,-0.6583,1.1811,1.8164,0.8207,-0.5928,-0.094,-0.7814,0.1222,-0.0697,0.2705
460.213,Male,-1.7549,0.21,-0.3253,-1.0667,-0.5786,0.1744,-0.1536,0.0797,1.0844,0.0113,-0.1015,-0.9295,0.5012,0.5761,-2.4306,0.1222,-0.155307637,0.2705
288.23,Male,-0.2265,-1.34,0.2682,-0.1308,-1.4494,-1.0481,-0.94,-0.3253,0.193268558,-1.2263,-1.034,-0.9295,-1.025947719,0.172193283,-1.1044,-1.763768783,1.29102124,-0.4021
463.768,Female,-1.3237,0.21,-0.3253,0.1716,-1.601,-1.2654,1.2943,0.6523,0.0083,-0.2661,-0.5789,0.052,0.5012,-0.4347,-0.1808,1.8839,0.479,0.2705
617.26,Female,0.5099,0.98,-1.6391,-0.0713,-1.4537,-0.2934,0.1118,-1.0026,1.0844,2.0054,-0.1015,1.8905,-0.5928,0.215257938,-0.6464,0.156654737,-1.0064,-1.272
494.389,Female,-0.7636,0.59,0.2682,-0.9027,-0.1716,0.1744,-0.1536,1.7513,0.0321,0.7262,1.1448,-1.0109,-0.5928,0.5761,0.2863,1.8839,-1.126,-0.7816
432.102,Male,0.8626,-1.72,0.7743,0.012,0.4572,0.1744,1.2943,-0.4556,1.0844,-2.345,-2.7365,-0.6133,-2.1239,-1.2137,-0.9911,-0.430971348,1.2421,1.6524
645.303,Male,1.6318,-0.18,2.0165,1.9228,2.0073,1.8245,3.601,2.6131,1.0844,-0.733,1.8164,0.7405,1.2386,1.8524,2.7249,1.8839,-1.126,-1.272
610.569,Male,-2.2543,-1.72,0.7743,-1.2179,0.4572,0.1744,-0.3629,0.638,-0.6583,-0.2661,-0.6545,0.4637,-0.5928,-0.4347,-1.0499,0.1222,1.2421,0.2705
426.283,Female,-0.0714,0.59,-0.3253,0.8562,-0.5786,-0.8262,0.0895,-0.9016,1.0844,0.1956,-0.1015,0.4637,-0.5928,0.5761,-0.9879,-1.0985,-0.0697,3.0064
445.9,Male,-1.6505,0.21,0.7743,-0.8199,0.4599,0.9684,-0.5742,0.0674,1.0844,-0.733,0.6291,-0.3009,0.5012,1.1101,0.3018,0.1222,1.9635,0.8232
713.682,Male,0.8697,-0.57,-0.3253,0.0288,-1.4494,-0.6894,0.3623,0.2164,-0.6583,-0.2047,-1.3356,-1.0109,-1.8489,-0.6632,-1.204,1.8839,-0.6311,-1.272
607.48,Male,0.8423,0.98,0.3993,0.156,0.836,1.8245,0.3692,0.2694,-1.1507,2.0054,0.5693,0.052,-0.5928,0.1123,0.9517,0.1222,0.409,-0.2888
