"Gender","ESCS","METASUM","HOMEPOS","ICTRES","JOYREAD","PV1READ"
1,-0.7907,-0.3327,-1.2566,-1.8035,-0.2604,417.12
1,-1.8167,-1.1713,-1.688,-1.8035,-0.8022,524.92
1,-0.3416,-0.3327,0.2843,0.3453,-0.1533,462.88
1,-0.0179,-2.0098,-0.6956,-0.3586,-0.1533,675.86
2,-0.8534,-1.1713,-0.0765,0.3453,-0.3675,264.28
2,-0.7496,-2.0098,-1.688,-2.7224,-2.072,422.13
2,-1.287,-0.3327,-0.0765,-0.3586,-0.6909,394.63
2,-0.0824,-0.3327,0.7021,1.2041,-0.8022,489.87
2,-0.081,0.5058,0.4835,0.3453,2.6632,532.12
2,-0.4408,NA,-0.8378,-1.1171,-0.2604,387.34
2,-1.1033,0.5058,-0.978,-0.3586,-0.3675,496.13
2,-1.3166,0.0865,-1.1173,-0.3586,-0.4746,653.65
2,1.3877,-0.752,-0.0765,-1.8035,0.9601,462.54
2,0.638,-2.0098,0.0976,0.3453,-0.2604,451.95
2,0.284,0.0865,-0.3986,-1.1171,-0.1533,520.42
2,-0.4435,NA,-0.2419,1.2041,-0.2604,417.4
2,0.008,NA,-0.8378,-1.1171,-0.9169,385.25
2,-1.4206,-0.3327,-0.5495,1.2041,-0.2604,377.8
2,-0.3218,0.0865,-0.3986,-0.3586,-0.5824,408.82
2,1.1023,0.5058,-0.3986,-0.3586,1.289,623.11
2,-0.2135,0.0865,0.9439,0.3453,-0.2604,518.57
2,-0.9872,-0.752,-1.688,-1.1171,-1.1624,459.57
1,0.0537,0.0865,0.4835,0.3453,-1.2973,576.8
1,0.297,-0.752,-0.8378,-0.3586,-1.0365,461.37
1,0.4791,0.925,-0.2419,-0.3586,0.5421,596.81
1,1.1069,0.925,0.4835,1.2041,0.6743,655.92
1,-0.2865,-0.3327,-0.2419,-0.3586,0.5421,536.52
1,0.4464,-2.0098,0.9439,1.2041,-1.2973,521.11
1,-0.6587,0.0865,-1.2566,-1.1171,-0.1533,575.13
1,0.5041,-2.0098,-0.2419,-0.3586,0.5421,405.36
1,-0.38,1.3443,-0.5495,-1.1171,0.417,566.15
1,-1.1075,0.0865,-1.2566,-1.1171,-1.1624,486.71
1,-0.9442,-0.752,-0.9093,-1.8035,-0.6909,322.35
1,0.3331,-0.3327,-0.0765,1.2041,-0.8022,448.26
1,0.4777,0.0865,-0.2419,-1.1171,2.2383,542.32
1,0.7172,-1.1713,0.0976,-0.3586,0.0665,525.64
2,1.1128,1.3443,1.9644,1.2041,0.1798,606.52
1,1.0181,1.3443,-0.0765,0.3453,0.8127,587.68
1,0.1811,1.3443,-0.3986,-0.3586,0.1798,683.24
2,-0.3536,-2.0098,-0.5495,0.3453,-1.0365,356.71
2,-4e-04,-1.1713,0.4835,-0.3586,-0.6909,414.6
2,1.4499,0.0865,1.2196,1.2041,0.6743,596.33
2,-0.0726,0.5058,-0.8378,-1.8035,-0.2604,543.26
2,0.5532,-1.5905,0.2843,1.2041,0.8127,590.48
2,0.4637,-0.3327,-0.0765,0.3453,-0.4746,503.66
2,-1.4272,-2.0098,-1.3978,-1.8035,-1.4461,463.42
2,-0.2212,-0.752,-0.0765,-0.3586,-0.2604,564.19
2,-0.6423,-2.0098,-0.0765,1.2041,-1.6151,515.61
2,1.2396,0.0865,0.2843,0.3453,-0.9169,524.18
2,0.6563,0.0865,-0.3986,-1.1171,-1.8161,475.84
2,0.6468,0.925,-0.5495,-1.1171,-0.6909,535.73
2,-0.5489,-0.3327,-0.978,-1.1171,1.289,523.54
2,-0.4111,0.5058,-0.6956,-1.8035,-3.2265,464.3
2,0.4206,1.3443,0.4835,0.3453,1.4768,624.39
2,1.3244,-1.1713,0.0976,-0.3586,-0.1533,487.71
2,0.5629,-0.752,-0.6956,-1.1171,NA,591.04
1,0.1399,0.0865,0.7021,1.2041,-0.5824,525.79
1,0.2649,1.3443,0.4835,1.2041,1.6882,637.65
1,-0.764,0.0865,0.2843,-0.3586,-0.9169,568.06
1,0.3175,0.5058,1.2196,1.2041,-1.1624,591.01
1,0.3193,-1.1713,-0.2419,-0.3586,-0.4746,422.84
1,0.6376,0.5058,1.9644,1.2041,-1.2973,449.45
1,-0.1782,0.5058,-0.8378,-0.3586,-1.1624,454.93
1,-0.4736,-0.3327,0.2843,0.3453,-0.4746,420.93
1,0.1649,-2.0098,0.7021,0.3453,0.6743,524.6
1,0.8209,0.925,-0.2419,-1.1171,-0.0441,583.31
1,-0.2,-1.5905,-0.6956,-0.3586,-1.0365,506.89
1,1.8729,0.5058,2.5602,1.2041,3.495,648.05
1,-0.4686,0.5058,-0.8378,-0.3586,-0.4746,534.53
1,1.1931,0.925,0.7021,1.2041,-0.0441,530.4
1,0.8861,0.5058,-0.0765,0.3453,1.9344,623.11
2,1.1333,0.925,0.4835,0.3453,0.9601,535.49
2,0.922,0.5058,1.2196,0.3453,NA,539.34
2,-0.3205,0.5058,-0.3986,-0.3586,0.1798,450.67
2,1.5291,0.5058,1.2196,1.2041,-0.0441,592.33
2,1.0474,0.0865,1.5378,1.1753,-2.072,488.67
2,1.8729,-0.3327,2.5602,1.2041,0.417,577.25
2,1.1846,0.5058,1.5475,1.2041,0.6743,649.32
2,1.6116,0.0865,1.9644,1.2041,0.2959,506.87
2,-0.1526,-2.0098,0.0976,0.3453,-2.072,472.32
2,2.028,0.5058,1.5475,1.2041,0.9601,558.5
2,0.051,-0.752,0.4835,0.3453,-1.6151,553.77
2,0.6915,1.3443,0.7021,1.2041,0.2959,683
2,1.3179,0.5058,1.2196,0.3453,1.4768,621.51
2,0.8492,0.0865,0.0976,-0.3586,-0.6909,474.72
2,-0.3272,0.5058,-0.5495,0.3453,-2.072,533.64
1,0.5552,0.0865,0.5503,-0.3586,0.4142,600.23
1,0.3985,-0.3327,-0.2419,-0.3586,1.6882,617.47
1,-0.2996,-0.752,NA,NA,0.9601,490.21
1,-0.5103,-2.0098,-0.0765,-1.1171,-0.8022,397.82
1,0.2881,0.0865,0.9439,0.3453,1.118,625.73
1,1.0284,NA,0.2843,-0.3586,1.9344,663.07
1,0.2403,-0.752,-0.978,-0.3586,0.0665,505.7
1,0.6915,-0.3327,0.7021,-0.3586,-0.5824,675.86
1,0.8133,0.5058,0.9439,1.2041,-0.1533,644.24
1,-0.1463,0.5058,0.7021,1.2041,-0.0441,597.37
1,1.386,1.3443,0.6557,0.3453,1.118,592.05
1,0.9266,0.925,1.9644,1.2041,1.289,589.19
1,0.0099,0.5058,-0.6956,-1.1171,-0.2604,543.27
1,0.3054,-0.3327,-0.0765,0.3453,-0.3675,465.82
1,0.4549,NA,0.2959,0.284,0.5609,505.7
1,1.1931,0.5058,0.7021,0.3453,-0.1533,614.13
1,-0.211,0.5058,0.2843,-0.3586,0.6743,516.98
1,-0.236,-2.0098,0.2843,0.3453,0.5421,479.96
1,0.8249,-2.0098,0.7021,0.3453,0.8127,611.59
1,1.1069,-0.3327,0.4835,0.3453,1.118,513.72
2,1.632,0.5058,1.5475,1.2041,-0.8022,429.19
2,-1.4744,0.0865,-0.8378,-2.7224,1.118,461.57
2,-0.2116,-2.0098,0.4835,1.2041,-0.8022,549.92
2,0.6316,-0.752,1.2196,1.2041,0.8127,471.59
2,0.0537,-0.752,0.4835,1.2041,-0.3675,645.48
2,0.7179,-0.752,0.7021,1.2041,-0.3675,626
2,1.0013,0.0865,0.4835,-0.3586,-0.6909,357.84
2,1.2885,-1.1713,0.9439,1.2041,-0.0441,494.04
2,1.0548,-2.0098,0.2843,-0.3586,-1.4461,575.65
2,1.5792,-2.0098,1.5475,1.2041,0.1798,600.26
2,0.6021,0.0865,0.9439,0.3453,-1.1624,533.24
2,0.9756,0.925,0.2843,-0.3586,-0.1533,530.44
2,-0.4996,-2.0098,-1.1173,-1.1171,-0.5824,410.27
2,-0.9079,0.5058,-0.5495,0.3453,-0.5824,440.09
2,1.0012,-2.0098,1.2196,1.2041,-1.0365,455.56
2,-0.2367,-2.0098,0.4835,0.3453,0.8127,613.01
2,0.5771,0.0865,0.9439,0.3453,-0.9169,476.8
1,-0.4077,0.5058,-0.5495,-0.3586,-1.6151,431.02
1,1.2885,0.925,0.9439,0.3453,1.4768,694.92
1,1.1829,1.3443,0.9439,1.2041,0.0665,607.06
1,-0.6223,-2.0098,-0.6956,-1.1171,1.289,509.91
1,0.3631,-0.752,-0.3986,1.2041,-1.0365,311.15
1,0.1065,0.0865,0.4835,1.2041,-0.2604,445.32
1,-0.6528,1.3443,0.0976,-0.3586,1.289,601.98
1,-0.6751,-0.752,-0.6956,-0.3586,0.1798,541.05
1,-0.2116,1.3443,0.4835,0.3453,0.8127,511.42
1,1.3805,0.925,1.5475,0.3453,0.5421,636.53
1,-0.1935,0.5058,-0.0765,-0.3586,0.5421,607.62
1,0.8179,0.0865,0.4835,0.3453,1.118,623.9
1,0.078,0.5058,-0.0765,1.2041,-0.1533,497.91
1,0.6845,1.3443,0.4835,-0.3586,-0.5824,487.82
1,0.324,0.5058,0.0976,-0.3586,-0.3675,553.52
1,-0.6792,0.0865,0.0976,-0.3586,0.8127,570.52
1,0.5324,0.5058,0.0976,-1.1171,2.6632,595.7
1,1.2962,0.5058,1.9644,1.2041,-0.1533,484.33
1,0.6421,-0.752,-0.6956,-1.8035,-0.8022,477.1
1,-1.5689,0.5058,-2.159,-2.7224,1.9344,580.13
2,-0.4187,NA,0.4236,0.2936,NA,488.19
2,-0.6787,0.5058,0.2843,0.3453,-0.3675,565.23
2,1.0245,0.925,0.9439,0.3453,0.0665,541.34
2,0.2712,-0.752,0.0976,-1.1171,-0.0441,567.31
2,-0.072,-2.0098,0.0976,1.2041,-3.2265,385.9
2,0.3985,-2.0098,-0.2419,0.3453,-0.1533,560.58
2,0.2684,-0.752,0.0976,0.3453,-0.2604,652.53
2,0.4497,1.3443,0.4835,0.3453,0.417,565.31
2,-0.3433,-2.0098,-1.2566,-1.1171,-0.1533,584.15
2,0.4206,-0.3327,0.4835,-0.3586,0.0665,453.4
2,0.3427,-1.1713,0.4835,0.3453,-0.4746,581.42
2,-0.8393,-0.752,-0.978,0.3453,-1.8161,581.98
2,0.5867,-0.752,0.2843,-0.3586,-1.6151,316.63
2,1.6116,-0.3327,1.9644,0.3453,-0.3675,511.2
2,-0.7214,0.925,-0.0765,1.2041,-1.4461,544.63
1,-1.009,-0.3327,-0.2419,-0.3586,-0.4746,415.13
1,0.4219,-1.5905,0.4835,-0.3586,0.2959,498.31
1,1.4235,1.3443,1.2196,0.3453,2.6632,602.85
1,-0.4419,1.3443,-0.5495,-0.3586,0.5421,414.18
1,-1.0494,0.925,-0.0765,-0.3586,-0.1533,510.78
1,-0.8923,0.0865,-0.2419,-0.3586,1.289,547.32
1,-1.2617,-0.752,-0.978,-0.3586,-1.1624,480.04
1,-0.6738,NA,0.0444,0.2936,-0.6909,231.71
1,-0.3096,-1.1713,0.0976,-0.3586,0.5421,458.11
1,1.1931,-0.752,0.7021,1.2041,-1.0365,516.18
1,-0.1531,0.0865,-0.2419,-0.3586,-0.0441,580.77
1,1.1333,0.5058,0.4835,1.2041,1.4768,660.13
1,0.1663,0.5058,0.7021,1.2041,1.9344,516.26
2,0.1473,0.5058,-0.8378,-0.3586,-0.9169,356.23
2,0.9531,-1.1713,-0.978,-0.3586,-1.1624,454.36
2,-1.1957,0.0865,-1.1173,-1.1171,-0.2604,514.64
2,0.6588,0.5058,0.2843,0.3453,0.0665,564.35
2,-2.4095,0.0865,-2.159,-2.7224,NA,374.59
2,-0.3319,NA,-0.6956,-0.3586,-0.6909,467.59
2,-0.5736,-1.5905,0.0976,-0.3586,-0.6909,414.51
2,-0.2135,-2.0098,0.9439,1.2041,-0.1533,488.83
2,-0.0748,0.5058,0.0976,0.3453,-0.2604,509.99
2,-1.6759,NA,-1.3978,-1.8035,-0.2604,477.29
2,1.3149,-0.3327,0.9439,-0.3586,0.9601,557.37
2,0.9016,-0.3327,1.9644,1.2041,-1.8161,511.28
2,-0.4977,-2.0098,-0.2419,-0.3586,-0.4746,506.15
1,-1.4888,0.5058,-1.688,-2.7224,-0.8022,401.15
1,1.2093,0.925,0.9439,0.3453,-0.4746,482.98
1,-0.6236,0.5058,0.2843,-0.3586,0.0665,583.79
1,0.2114,-0.752,0.2843,1.2041,-3.2265,444.37
1,1.1931,-0.3327,0.7021,1.2041,-0.1533,565.44
1,-0.0416,-1.5905,-0.6956,-2.7224,0.1798,441.11
1,-0.5053,1.3443,-0.3986,-1.8035,0.2959,536.28
1,-0.9127,0.0865,-0.6956,0.3453,-0.4746,496.48
1,0.4951,-0.752,-0.3986,-0.3586,0.1798,329.9
1,-0.0378,-1.5905,-0.0765,-0.3586,-0.5824,399.72
1,0.5067,-0.3327,0.7021,0.3453,2.2383,609.84
1,-0.5053,0.5058,-0.3986,-1.1171,-1.0365,473.13
1,0.2684,0.925,0.0976,0.3453,-0.0441,427.37
1,-0.1545,-0.3327,-0.2419,-1.1171,-0.3675,453.66
1,0.7591,-2.0098,-0.3986,0.3453,1.289,497.12
1,0.7636,-0.3327,1.2196,0.3453,2.2383,497.83
1,-0.7543,0.0865,-0.6956,0.3453,0.2959,514.51
1,1.1069,0.5058,0.4835,0.3453,-0.3675,598.01
1,-0.8023,-0.752,-0.5495,-0.3586,-0.5824,503.63
2,0.7443,0.5058,0.7021,0.3453,-0.3675,490.03
2,0.5067,-2.0098,0.7021,1.2041,-1.0365,448.35
2,0.9548,-2.0098,0.0976,0.3453,-1.8161,461.49
2,-0.1568,-1.5905,0.2843,0.3453,-1.0365,499.17
2,-1.8643,-2.0098,-1.5409,-1.1171,-2.072,372.43
2,-1.0184,-0.752,-0.2419,0.3453,-1.8161,396
2,1.8723,-0.752,1.2196,1.2041,0.1798,481.61
2,-0.0456,-0.3327,0.0976,-0.3586,0.8127,400.57
2,-1.0332,0.0865,-0.3986,-0.3586,-1.2973,425.18
2,0.2245,0.5058,-0.5495,-0.3586,-1.2973,553.77
2,0.2642,-1.1713,0.2843,1.2041,-0.2604,420.29
2,-1.0216,-0.3327,-0.8378,-0.3586,-0.5824,526.67
2,-0.6373,-0.752,-0.3986,-1.1171,-0.6909,499.65
2,-0.3469,-0.3327,-0.3986,0.3453,-1.1624,467.26
2,0.6021,-0.752,0.9439,0.3453,-0.2604,405.86
2,-0.0351,-0.3327,-0.0765,0.3453,-0.8022,550
1,-0.3719,-1.5905,0.9439,0.3453,-0.1533,521.58
1,1.1069,0.5058,0.4835,-0.3586,1.289,676.02
1,NA,NA,0.0976,0.3453,-0.0441,417.12
1,1.104,1.3443,1.5475,1.2041,-0.1533,646.46
1,0.6284,0.0865,0.8733,1.1674,1.8586,501.01
1,1.3179,-0.752,1.2196,0.3453,1.4768,444.29
1,0.3673,-0.3327,0.9439,1.2041,-0.5824,401.79
1,0.3247,1.3443,0.7021,1.2041,1.6882,591.17
1,-1.2923,0.0865,-1.2566,-1.1171,-1.6151,401.71
1,-0.1424,-0.3327,-0.5495,-0.3586,1.6882,661.4
1,0.1202,-1.1713,-0.5495,-0.3586,-1.6151,464.15
1,-0.0368,0.0865,1.2196,0.3453,-0.0441,397.18
1,0.3226,-0.752,0.0976,-1.1171,0.1798,486.15
1,0.5569,NA,-0.2419,0.3453,-0.6909,402.11
1,0.5788,0.925,1.5475,0.3453,0.9601,602.06
2,1.0277,0.5058,0.4835,1.2041,0.6743,604.59
2,0.3395,-0.3327,0.9439,-0.3586,0.5421,592.33
2,0.1065,-2.0098,0.4835,0.3453,-1.6151,443.62
2,-1.0216,-2.0098,-0.8378,-0.3586,-1.8161,476
2,0.3104,-1.1713,-0.3986,-1.8035,0.2959,467.59
2,-0.6159,-2.0098,-0.0765,0.3453,-0.5824,425.66
2,0.9548,-0.3327,0.0976,0.3453,-1.2973,498.77
2,1.1721,0.5058,1.8541,1.1753,-0.1533,562.5
2,-1.2202,-2.0098,-0.2419,0.3453,-1.8161,433.51
2,0.6052,0.0865,1.5475,1.2041,0.1798,639.78
2,1.6908,-1.1713,1.9644,0.3453,0.6743,554.73
2,-0.1512,-1.5905,0.0976,0.3453,-0.4746,591.04
2,1.1931,0.925,0.7021,-0.3586,2.2383,702.15
2,-0.116,-2.0098,0.0531,0.3453,0.2959,409.95
2,-0.5066,0.5058,-0.3986,-0.3586,0.2959,397.44
2,0.0691,0.5058,-0.0765,0.3453,-0.1533,490.67
2,-0.1797,0.925,-0.1084,-0.3586,-1.0365,409.38
1,1.4796,-0.3327,1.9644,1.2041,0.2959,517.06
1,1.6041,NA,3.4114,1.1753,-0.3446,499.18
1,1.4204,0.5058,0.9439,1.2041,0.6743,470.9
1,0.3145,0.0865,0.9439,0.3453,0.5435,500.45
1,0.8249,-0.752,0.7021,1.2041,-1.6151,602.93
1,0.7649,0.5058,1.2196,1.2041,-0.3675,700.09
1,1.6908,1.3443,1.9644,1.2041,0.9601,580.45
1,0.9717,0.5058,0.9439,1.2041,0.6743,533.74
1,1.1832,0.5058,1.5475,1.2041,0.0665,611.35
1,2.028,0.0865,1.5475,1.2041,1.289,600.79
1,1.2624,-0.752,1.5475,1.2041,-1.2973,378.19
1,1.3251,0.0865,0.7021,0.3453,0.417,688.09
1,1.0277,0.5058,0.4835,0.3453,0.4754,652.1
1,2.4273,0.0865,2.5602,1.2041,0.417,675.3
1,0.9453,0.925,0.9439,1.2041,0.0665,538.43
1,-0.0351,0.925,-0.0765,0.3453,0.1798,422.52
1,2.1924,1.3443,1.9644,1.2041,0.9601,643.76
2,-0.0753,0.5058,-0.2419,0.3453,-0.5824,455
2,0.0678,1.3443,-0.0765,-1.1171,0.417,593.29
2,1.2755,0.0865,NA,NA,-0.6909,333.31
2,0.2385,1.3443,0.4835,-0.3586,-0.1533,553.28
2,0.9749,-0.752,0.4835,1.2041,-0.5824,384.53
2,1.2396,-2.0098,0.2843,0.3453,-0.2604,553.12
2,1.9257,0.925,2.5602,1.2041,1.9344,620.46
2,0.8661,-2.0098,0.9439,1.2041,0.2959,531.24
2,1.2093,-0.3327,0.9439,0.3453,1.4768,592.97
2,1.5264,0.925,1.5475,1.2041,0.6743,686.68
2,0.6324,-2.0098,0.2843,-0.3586,-1.8161,546.95
2,0.6421,0.5058,-0.6956,0.3453,0.1798,485.78
2,-0.1144,-0.3327,0.0976,-0.3586,-0.2604,486.83
2,0.2684,-1.1713,0.0976,0.3453,-0.5824,487.15
2,0.7644,0.925,0.2843,1.2041,0.2959,547.27
1,-0.4144,-0.752,-0.8378,-0.3586,0.417,530.64
1,0.6221,NA,-0.0765,1.2041,-1.4461,482.02
1,0.8861,0.5058,-0.0765,0.3453,0.5421,673.08
1,1.0973,-1.5905,-0.0765,-0.3586,1.4768,586.01
1,0.8119,NA,-0.3986,0.3453,0.1798,523.01
1,-0.4839,-1.5905,-0.0765,1.2041,-0.3675,511.42
1,-0.072,-0.752,0.0976,-1.1171,-1.0365,422.05
1,0.0544,-1.1713,0.2843,1.2041,-0.6909,428.96
1,-0.764,1.3443,0.2843,-0.3586,0.9601,559.8
1,0.1901,0.5058,-0.2419,0.3453,-0.2604,594.11
1,0.6915,-1.5905,0.7021,0.3453,-0.4746,505.78
1,0.2642,NA,0.2843,0.3453,-0.0441,486.15
1,0.2684,0.0865,0.0976,1.2041,-0.4746,446.43
1,0.0025,-2.0098,-0.2419,0.3453,1.6882,598.8
1,-0.3583,NA,-0.6956,0.3453,-0.4746,501.01
1,-0.1671,0.5058,-0.0765,0.3453,1.9344,514.51
2,-0.0984,-0.3327,0.0976,-0.3586,-0.5824,520.74
2,0.7591,-2.0098,-0.3986,-0.3586,-1.2973,482.66
2,0.0303,-1.1713,-0.2419,-0.3586,-1.8161,481.94
2,-0.236,0.5058,0.2843,1.2041,0.1798,576.85
2,0.1927,0.0865,0.7021,-0.3586,0.8127,670.17
2,0.2576,-1.1713,-0.3986,-0.3586,-0.8022,418.6
2,-0.1187,-0.752,-0.5495,-0.3586,-0.8022,402.73
2,0.1128,-1.1713,0.0976,1.2041,-0.5824,524.1
2,0.4966,-1.1713,0.6025,0.3453,-0.6909,412.27
2,0.2617,0.0865,0.9439,0.3453,-0.0114,540.38
2,0.8609,-1.5905,1.1916,1.2041,-0.8022,582.14
1,0.3427,-2.0098,0.4835,-0.3586,0.0665,381.85
1,-0.0248,-2.0098,0.2843,0.3453,-0.8022,399.41
1,-1.0399,-0.3327,-0.5495,-1.1171,3.495,480.35
1,0.3581,-0.752,-0.0765,-0.3586,0.2959,361.19
1,-0.1795,0.925,-0.2419,-0.3586,NA,414.5
1,-0.764,0.5058,0.2843,1.2041,NA,382.17
1,-1.0216,-2.0098,-0.8378,-0.3586,-1.4461,443.26
1,0.4336,0.0865,-0.6956,-1.1171,-2.4469,463.35
2,0.6858,-2.0098,1.2196,1.2041,-1.1624,409.79
2,-0.4079,NA,-0.8213,-0.7459,-1.8335,301.96
2,0.0555,-0.3327,-0.978,-0.3586,1.6882,467.26
2,-1.2607,-0.752,-1.7122,-1.8035,-1.056,464.46
2,0.0308,-2.0098,0.0976,-0.3586,-0.8022,366.82
2,-0.7692,0.5058,-0.3986,-1.1171,-1.1624,297.63
2,2.8574,-2.0098,3.7374,1.2041,-0.1533,202.79
2,-0.2149,NA,-0.3986,-0.3586,-1.1624,393.67
2,0.0553,0.0865,-0.2419,0.3453,-0.6909,274.38
2,NA,NA,NA,NA,-1.8432,305.57
2,0.3541,-2.0098,-0.2206,-2.4606,-1.4461,395.11
2,0.4796,0.0865,0.0976,-0.3586,-1.8161,364.25
2,-0.468,-2.0098,0.0976,-0.3586,-0.5824,289.85
2,0.9389,-1.5905,-0.0765,0.3453,-1.4461,475.6
2,0.4058,0.925,-0.6956,1.2041,0.0665,495.24
2,-0.2323,NA,-0.2419,-0.3586,0.9511,445.06
2,0.8223,0.925,-0.2419,-0.3586,-1.2973,398.96
2,-0.4069,0.5058,-0.3986,-0.3586,-0.6909,264.44
1,-0.9755,-0.3327,-1.2566,-1.8035,-0.9169,473.92
1,-0.4711,0.0865,-0.978,0.3453,-1.1624,530.08
1,-0.6865,0.5058,-1.2566,-2.7224,0.2959,575.13
1,0.3985,0.925,-0.2419,0.3453,1.6882,682.21
1,0.4701,0.5058,0.9439,-0.3586,-1.4461,613.02
1,-0.0443,0.5058,-0.6956,-1.1171,0.9601,485.92
1,0.1373,-0.752,-0.2419,-1.1171,0.8127,560.91
1,1.2093,0.5058,0.9439,1.2041,0.5421,551.14
1,1.2357,0.925,0.9439,0.3453,0.5421,510.14
1,0.342,1.3443,0.2843,0.3453,0.2959,565.36
1,-0.7337,0.0865,-0.978,-1.1171,-0.5824,547.88
1,0.1906,-1.1713,0.0976,-0.3586,0.5421,570.04
1,0.718,-0.3327,-0.8378,0.3453,1.6882,451.44
1,0.8727,0.5058,0.2843,-0.3586,0.8127,533.1
1,-0.6616,-0.3327,-1.3978,-1.8035,0.9601,466.53
1,-1.3673,NA,-0.978,-0.3586,NA,335.14
1,0.1219,-0.752,-0.0765,0.3453,-0.2604,462.96
2,1.79,0.925,0.9439,-0.3586,0.2959,625.92
2,-1.2424,-0.3327,-1.3978,-1.1171,0.2959,404.01
2,-0.1165,0.5058,-0.5495,-0.3586,-0.4746,604.67
2,0.3962,-0.752,0.2843,1.2041,-0.8022,538.85
2,0.0052,0.5058,0.7021,1.2041,-0.5824,528.19
2,0.2679,0.5058,-0.2419,-0.3586,-0.9169,498.93
2,-0.9353,0.5058,-2.159,-2.7224,-0.2604,554.17
2,-0.0344,-0.752,-1.5409,-2.7224,-1.0365,480.97
1,0.1378,0.5058,0.0976,-1.8035,-0.6909,491.95
2,-0.6323,-2.0098,-1.2566,-1.1171,-1.8161,399.12
2,-1.9171,-2.0098,-1.5409,-1.1171,-0.4746,537.89
2,-1.0692,NA,NA,NA,NA,344.45
2,0.5319,-0.752,-0.2419,-0.3586,-0.5824,499.09
1,1.1931,0.5058,0.7021,1.2041,1.6882,562.65
1,2.4162,0.5058,3.7374,1.2041,2.2383,602.93
1,1.2125,1.3443,0.4835,-1.1171,0.9601,666.48
1,0.1065,0.925,0.4835,0.3453,1.9344,634.15
1,1.0572,0.5058,1.9644,1.2041,1.4768,648.37
1,1.2885,0.5058,0.9439,1.2041,-0.1533,609.05
1,1.8987,0.925,1.2196,0.3453,0.9601,581.16
1,1.2885,0.925,0.9439,0.3453,0.5421,534.06
1,0.3976,1.3443,0.2843,0.3453,-0.8022,444.85
1,0.4777,0.0865,-0.2419,0.3453,0.417,552.33
1,0.9125,1.3443,-0.0765,0.3453,0.417,667.04
1,1.79,0.5058,0.9439,0.3453,0.5421,656
1,0.6388,1.3443,-0.8378,-0.3586,2.6632,732.42
1,1.6085,1.3443,0.4835,1.2041,1.6882,695.32
1,1.2357,-0.3327,0.9439,0.3453,0.0665,622.55
1,0.7972,1.3443,-0.8378,1.2041,0.2959,662.83
1,1.2459,1.3443,0.7021,1.2041,0.8127,736.23
2,0.8499,0.5058,0.7021,1.2041,-0.3675,448.75
2,1.9257,-0.3327,2.5602,0.3453,0.2959,472.24
2,0.4249,-1.5905,-0.2419,0.3453,-0.6909,280.31
2,-0.0456,-0.752,0.0976,-1.1171,-0.4746,339
2,1.1069,-1.5905,0.4835,0.3453,-0.4746,482.9
2,1.2885,0.5058,0.9439,1.2041,-1.2973,508.87
2,1.7636,0.5058,0.9439,1.2041,0.8127,662.15
2,-0.6727,-0.752,-2.159,-2.7224,0.0665,570.04
2,-0.6528,0.0865,0.0976,-0.3586,0.2959,448.75
2,-1.802,-0.752,0.2137,0.3453,-1.8161,317.59
2,1.1403,NA,0.7021,-0.3586,0.1798,577.09
2,1.6155,-0.752,0.7021,1.2041,-1.6151,491.07
2,0.0553,-0.752,-0.2419,-0.3586,0.0665,462.62
2,0.5693,0.5058,-0.0765,0.3453,-0.6909,400.65
2,1.4499,0.925,1.2196,0.3453,0.5421,535.41
2,1.3877,0.5058,-0.0765,1.2041,1.118,692.86
2,1.6947,0.925,0.7021,0.3453,-0.1533,524.26
1,-0.0456,-0.3327,0.0976,-1.1171,-1.1624,466.53
1,-0.8484,0.0865,-0.3986,-1.8035,-0.4746,427.13
1,0.4779,-1.5905,-0.978,-2.7224,-0.2604,404.33
1,-2.108,0.5058,-2.159,-1.8035,-1.0365,428
1,0.7123,-2.0098,0.4835,0.3453,1.4768,309.96
1,-0.5788,NA,-1.1173,-1.1171,0.9601,436.58
1,-1.2424,0.925,-1.3978,-2.7224,1.118,536.44
1,-0.9187,0.925,-0.2419,-0.3586,-0.1533,517.77
1,-1.6511,1.3443,-0.8378,-2.7224,0.0665,493.62
1,0.9548,0.925,0.0976,0.3453,0.1798,655.2
1,0.6845,-0.3327,0.4835,0.3453,0.5421,478.29
1,0.4803,1.3443,0.7021,1.2041,0.1798,564.01
1,0.6844,1.3443,1.5475,1.2041,-0.3675,520.55
2,-0.8565,-2.0098,-1.1521,-0.3586,-0.6909,336.67
2,0.9228,-2.0098,0.2843,0.3453,-0.1533,508.31
2,0.6388,0.925,-0.8378,-1.1171,0.1798,609.56
2,-0.7444,1.3443,-1.5409,-1.1171,0.9601,448.1
2,0.1717,-0.3327,-0.5495,0.3453,-0.2604,343.89
2,NA,NA,NA,NA,NA,362.57
2,0.4159,0.925,-0.3986,-0.3586,-0.4746,522.58
2,0.6658,1.3443,0.0976,0.3453,1.6882,600.98
2,-0.69,0.5058,-0.3986,0.3453,1.289,607.32
2,-1.2688,NA,-1.3978,-1.1171,-0.6909,577.82
1,-0.8975,1.3443,-0.6956,-0.3586,0.0665,569.49
2,-0.8316,0.5058,-1.5409,-1.1171,-1.1624,377.08
1,-0.1928,-1.5905,-1.5409,-2.7224,0.9601,527.15
2,-3.0864,0.925,-1.8389,-2.7224,0.0665,380.76
1,0.297,-2.0098,-0.8378,-0.3586,0.0665,433.72
